Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2021-08-31,20:37,Tuesday,EGLINTON WEST STATION,MUPAA,3,10,N,YU,5811
2021-08-31,20:58,Tuesday,SHEPPARD STATION,SUO,3,10,S,YU,5896
2021-08-31,21:13,Tuesday,SPADINA BD STATION,MUIS,0,0,,BD,0
2021-08-31,21:17,Tuesday,DUNDAS STATION,SUO,11,18,N,YU,5776
2021-08-31,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-08-31,23:00,Tuesday,KING TO ST GEORGE STAT,MUO,0,0,B,YU,0
2021-08-31,23:32,Tuesday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2021-08-31,00:55,Tuesday,BATHURST STATION,PUMEL,0,0,,BD,0
2021-08-31,05:38,Tuesday,BAYVIEW STATION,TUO,5,10,E,SHP,6191
2021-08-31,05:38,Tuesday,LESLIE STATION,TUO,7,0,E,SHP,6176
2021-08-31,07:30,Tuesday,LESLIE STATION,EUBK,5,10,W,SHP,6171
2021-08-31,09:40,Tuesday,LESLIE STATION,EUBK,5,10,W,SHP,6191
2021-08-31,19:30,Tuesday,DON MILLS STATION,PUMEL,0,0,,SHP,0
